repository,degree_centrality,pagerank_score,hub_score,authority_score,id,stars,language,source_edge_count,target_edge_count,total_edge_count
smartcontractkit/full-blockchain-solidity-course-py,0.03734905925301882,0.00012851413652904223,2.7787901720181257e-05,2.7787901720181237e-05,smartcontractkit/full-blockchain-solidity-course-py,11214,unknown,17,116,133
dotnet-architecture/eShopOnWeb,0.043246279135074416,0.00012847800862129523,4.918506856184942e-05,4.9185068561849406e-05,dotnet-architecture/eShopOnWeb,10660,c#,95,59,154
olikraus/u8g2,0.03566413928671722,0.00012842043538156142,2.520679889148263e-05,2.5206798891482626e-05,olikraus/u8g2,6423,c,29,98,127
dottxt-ai/outlines,0.04886267902274642,0.000128408459540989,0.00010295173310973009,0.00010295173310973019,dottxt-ai/outlines,13750,python,91,83,174
neo4j/neo4j,0.04633529907329402,0.00012838029404143377,6.556597707955721e-05,6.556597707955724e-05,neo4j/neo4j,16395,java,54,111,165
embeddedartistry/libmemory,0.03650659926986802,0.0001283707103153208,3.072179430571464e-05,3.072179430571463e-05,embeddedartistry/libmemory,278,c,74,56,130
NormandErwan/ArucoUnity,0.03650659926986802,0.00012829907251242563,2.9732298109934083e-05,2.9732298109934046e-05,NormandErwan/ArucoUnity,216,c#,108,22,130
Orama-Interactive/Pixelorama,0.03903397921932042,0.000128266373698642,3.2913987700129965e-05,3.2913987700129944e-05,Orama-Interactive/Pixelorama,9441,gdscript,112,27,139
vuejs/apollo,0.04465037910699242,0.00012824637294220684,5.348482715672363e-05,5.3484827156723634e-05,vuejs/apollo,6044,typescript,12,147,159
howtographql/howtographql,0.04493119910137602,0.000128095807622497,6.367738484413905e-05,6.367738484413904e-05,howtographql/howtographql,8723,typescript,66,94,160
asmuth/clip,0.04521201909575962,0.0001280941824471458,8.07924026067014e-05,8.079240260670139e-05,asmuth/clip,5154,c++,114,47,161
ChilliCream/graphql-platform,0.043246279135074416,0.00012808989250564463,4.9057815078987134e-05,4.905781507898715e-05,ChilliCream/graphql-platform,5689,c#,150,4,154
StockSharp/StockSharp,0.03819151923616962,0.00012798220360916589,4.603096778405792e-05,4.603096778405786e-05,StockSharp/StockSharp,9807,c#,110,26,136
metersphere/metersphere,0.04352709912945802,0.0001277758136384456,4.810346636182463e-05,4.810346636182458e-05,metersphere/metersphere,13163,java,73,82,155
graphql-editor/graphql-editor,0.04380791912384162,0.00012774044780110793,4.995058439360409e-05,4.99505843936041e-05,graphql-editor/graphql-editor,6069,typescript,82,74,156
rstudio/shinydashboard,0.042403819151923615,0.00012772860836020793,5.1852049167786004e-05,5.185204916778596e-05,rstudio/shinydashboard,920,css,33,118,151
geerlingguy/ansible-role-gitlab,0.043246279135074416,0.00012756308600418085,5.50039296295758e-05,5.500392962957583e-05,geerlingguy/ansible-role-gitlab,703,jinja,78,76,154
inoutcode/ethereum_book,0.036787419264251615,0.00012743602689307772,2.7139693678648416e-05,2.713969367864837e-05,inoutcode/ethereum_book,4074,vue,48,83,131
Panda-Hope/vue-qqmusic,0.04184217916315642,0.00012742904352784287,3.938985498330657e-05,3.938985498330659e-05,Panda-Hope/vue-qqmusic,476,vue,124,25,149
Priva28/Swift3D,0.03622577927548441,0.00012729495865018744,2.7282862419898327e-05,2.7282862419898327e-05,Priva28/Swift3D,196,swift,100,29,129
tj-actions/changed-files,0.044088739118225216,0.0001272275265053217,5.9294253628482527e-05,5.929425362848255e-05,tj-actions/changed-files,2695,typescript,15,142,157
FrancescoXX/free-Web3-resources,0.036787419264251615,0.0001271303991408049,2.749893838033237e-05,2.7498938380332338e-05,FrancescoXX/free-Web3-resources,3665,css,115,16,131
OpenRLHF/OpenRLHF,0.04914349901713002,0.00012709147980208705,0.00010898207487993145,0.00010898207487993146,OpenRLHF/OpenRLHF,9431,python,138,37,175
electronicarts/CnC_Remastered_Collection,0.04717775905644482,0.00012702554383287433,7.804145103406344e-05,7.804145103406339e-05,electronicarts/CnC_Remastered_Collection,21339,c++,99,69,168
axnsan12/drf-yasg,0.04521201909575962,0.00012693236947284903,7.216798839227441e-05,7.216798839227444e-05,axnsan12/drf-yasg,3547,python,123,38,161
YehiaEhab16/FOTA_Graduation-Project-2022,0.03622577927548441,0.00012689507136604076,3.323200857842384e-05,3.323200857842385e-05,YehiaEhab16/FOTA_Graduation-Project-2022,286,c,97,32,129
guozhigq/pilipala,0.03903397921932042,0.00012681507752094077,2.8369971539445396e-05,2.8369971539445386e-05,guozhigq/pilipala,13748,dart,62,77,139
ButzYung/SystemAnimatorOnline,0.03622577927548441,0.00012663147932608673,2.9160300849728287e-05,2.9160300849728266e-05,ButzYung/SystemAnimatorOnline,1657,javascript,123,6,129
Xilinx/Vitis-Tutorials,0.035102499297950014,0.00012660243422914658,2.562445557589768e-05,2.5624455575897666e-05,Xilinx/Vitis-Tutorials,1564,c,98,27,125
google/model-viewer,0.035944959281100815,0.00012657048479078244,2.7938044896473718e-05,2.793804489647369e-05,google/model-viewer,8037,typescript,61,67,128
apache/echarts,0.04465037910699242,0.00012656344131499928,7.896418126767559e-05,7.896418126767558e-05,apache/echarts,66251,typescript,117,42,159
NVIDIA-NeMo/NeMo,0.04998595900028082,0.0001265625664802751,0.00012054320123831155,0.00012054320123831158,NVIDIA-NeMo/NeMo,17148,python,151,27,178
FriendsOfSymfony/FOSRestBundle,0.04296545914069082,0.0001265434719165127,5.3961204052455075e-05,5.396120405245502e-05,FriendsOfSymfony/FOSRestBundle,2802,php,148,5,153
iampawan/Flutter-UI-Kit,0.038753159224936815,0.00012654108136295596,2.6961285394296562e-05,2.6961285394296555e-05,iampawan/Flutter-UI-Kit,6303,dart,58,80,138
OpenFlutter/flutter_screenutil,0.038753159224936815,0.00012635435706255435,2.8715098538432187e-05,2.871509853843218e-05,OpenFlutter/flutter_screenutil,4033,dart,115,23,138
thephpleague/oauth2-client,0.039595619208087615,0.0001263143901001935,3.736838176908107e-05,3.7368381769081014e-05,thephpleague/oauth2-client,3802,php,17,124,141
deepnight/ldtk,0.03903397921932042,0.00012621042834874626,3.471859729223907e-05,3.471859729223908e-05,deepnight/ldtk,3989,haxe,78,61,139
erigontech/erigon,0.03622577927548441,0.00012605214897069657,2.6850730338799527e-05,2.685073033879954e-05,erigontech/erigon,3554,go,60,69,129
Dapp-Learning-DAO/Dapp-Learning,0.03622577927548441,0.00012605214897069657,2.6850730338799527e-05,2.6850730338799493e-05,Dapp-Learning-DAO/Dapp-Learning,5845,solidity,115,14,129
Uniswap/interface,0.03622577927548441,0.00012605214897069657,2.6850730338799527e-05,2.6850730338799524e-05,Uniswap/interface,5507,typescript,94,35,129
bnb-chain/bsc,0.03622577927548441,0.00012605214897069657,2.6850730338799527e-05,2.6850730338799483e-05,bnb-chain/bsc,3247,go,74,55,129
berstend/puppeteer-extra,0.04605447907891042,0.0001259211589729363,7.895015621098757e-05,7.895015621098757e-05,berstend/puppeteer-extra,7311,javascript,102,62,164
lexik/LexikJWTAuthenticationBundle,0.03931479921370402,0.0001258207504054069,3.869614104484308e-05,3.869614104484304e-05,lexik/LexikJWTAuthenticationBundle,2605,php,67,73,140
keploy/keploy,0.04296545914069082,0.00012555899688389944,5.331604934766447e-05,5.3316049347664466e-05,keploy/keploy,17179,go,70,83,153
opentk/opentk,0.037910699241786014,0.00012555615366546607,3.470863436095647e-05,3.4708634360956485e-05,opentk/opentk,3506,c#,20,115,135
ZhongYi-LinuxDriverDev/EmbeddedSoftwareEngineerInterview,0.03566413928671722,0.00012554882231221524,3.2955437164099915e-05,3.2955437164099895e-05,ZhongYi-LinuxDriverDev/EmbeddedSoftwareEngineerInterview,1918,unknown,90,37,127
nccgroup/depthcharge,0.03538331929233361,0.00012554179618371359,2.8365831799184503e-05,2.8365831799184493e-05,nccgroup/depthcharge,285,python,30,96,126
benhoyt/inih,0.03538331929233361,0.0001254750990937994,3.0465268543710087e-05,3.0465268543710066e-05,benhoyt/inih,2961,c++,85,41,126
jiangtian616/JHenTai,0.03819151923616962,0.00012532901674596397,2.684636985421484e-05,2.684636985421482e-05,jiangtian616/JHenTai,4979,dart,46,90,136
weaviate/weaviate,0.04998595900028082,0.0001252346289509563,0.000137269951779981,0.00013726995177998109,weaviate/weaviate,16094,go,3,175,178
stagewise-io/stagewise,0.040718899185622014,0.00012516390558657854,4.5527919372625826e-05,4.552791937262582e-05,stagewise-io/stagewise,6657,typescript,31,114,145
Mooler0410/LLMsPracticalGuide,0.05026677899466442,0.00012491325496036244,0.00013756908727726466,0.00013756908727726464,Mooler0410/LLMsPracticalGuide,10177,unknown,156,23,179
localsend/localsend,0.037910699241786014,0.0001248900547626913,2.708727018419162e-05,2.7087270184191606e-05,localsend/localsend,79952,dart,41,94,135
atilaahmettaner/tradingview-mcp,0.03734905925301882,0.00012462188347428413,4.648176373217269e-05,4.6481763732172635e-05,atilaahmettaner/tradingview-mcp,2221,python,95,38,133
lorey/social-media-profiles-regexs,0.04212299915754002,0.00012435358884532225,6.82000686995285e-05,6.820006869952853e-05,lorey/social-media-profiles-regexs,645,python,54,96,150
binance/binance-spot-api-docs,0.04184217916315642,0.00012431684472121853,5.17297825787885e-05,5.172978257878848e-05,binance/binance-spot-api-docs,4765,unknown,114,35,149
stan-smith/FossFLOW,0.04605447907891042,0.00012413066683816126,7.764464496933788e-05,7.764464496933788e-05,stan-smith/FossFLOW,19995,typescript,21,143,164
geldata/gel,0.044088739118225216,0.0001240936933235584,6.283939168277614e-05,6.283939168277615e-05,geldata/gel,14088,python,83,74,157
earthaccess-dev/earthaccess,0.04268463914630722,0.00012404936970187533,7.154597937652104e-05,7.154597937652105e-05,earthaccess-dev/earthaccess,602,python,89,63,152
AweiLoveAndroid/Flutter-learning,0.03734905925301882,0.00012394293430107576,2.5928621382639008e-05,2.592862138263898e-05,AweiLoveAndroid/Flutter-learning,5430,dart,128,5,133
samarthagarwal/FlutterScreens,0.03734905925301882,0.00012394293430107576,2.5928621382639008e-05,2.5928621382639004e-05,samarthagarwal/FlutterScreens,6026,dart,16,117,133
c3js/c3,0.04212299915754002,0.00012389252063502924,6.788133506969795e-05,6.7881335069698e-05,c3js/c3,9349,javascript,101,49,150
CarGuo/gsy_flutter_book,0.03734905925301882,0.00012374013680962768,2.6031376060870394e-05,2.6031376060870373e-05,CarGuo/gsy_flutter_book,4598,unknown,126,7,133
Anxcye/anx-reader,0.03734905925301882,0.00012365893125425694,2.6099015948562223e-05,2.6099015948562223e-05,Anxcye/anx-reader,8125,dart,130,3,133
quarkslab/binbloom,0.033979219320415616,0.000123652391606692,2.5798827505444687e-05,2.5798827505444673e-05,quarkslab/binbloom,576,c,21,100,121
d3/d3,0.043246279135074416,0.0001235747592484388,7.713942909868526e-05,7.713942909868524e-05,d3/d3,112809,shell,97,57,154
myntra/pipeline,0.043246279135074416,0.000123457388348978,7.057456482733675e-05,7.05745648273368e-05,myntra/pipeline,488,go,41,113,154
apollographql/apollo-server,0.041561359168772814,0.00012337781400690868,4.555952412311076e-05,4.555952412311077e-05,apollographql/apollo-server,13935,typescript,122,26,148
google-ar/WebAR-Article,0.034260039314799214,0.00012323069244025772,2.5912383045752064e-05,2.5912383045752054e-05,google-ar/WebAR-Article,243,javascript,68,54,122
frankwxu/digital-forensics-lab,0.03931479921370402,0.00012322638970351204,4.491750493689367e-05,4.491750493689366e-05,frankwxu/digital-forensics-lab,2595,jupyter notebook,58,82,140
c9s/bbgo,0.035102499297950014,0.00012314371466528272,3.800596618921981e-05,3.800596618921977e-05,c9s/bbgo,1632,go,78,47,125
flutterchina/flutter-in-action,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.5899213287092293e-05,flutterchina/flutter-in-action,8623,javascript,65,67,132
alibaba/flutter-go,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.58992132870923e-05,alibaba/flutter-go,23689,dart,94,38,132
ionicfirebaseapp/getwidget,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.5899213287092314e-05,ionicfirebaseapp/getwidget,4810,dart,49,83,132
Sky24n/flutter_wanandroid,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.5899213287092276e-05,Sky24n/flutter_wanandroid,5672,dart,105,27,132
xuelongqy/flutter_easy_refresh,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.5899213287092303e-05,xuelongqy/flutter_easy_refresh,4052,dart,2,130,132
OpenFlutter/Flutter-Notebook,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.589921328709231e-05,OpenFlutter/Flutter-Notebook,7220,dart,111,21,132
flutter/gallery,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.589921328709229e-05,flutter/gallery,6568,dart,67,65,132
lohanidamodar/flutter_ui_challenges,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.5899213287092263e-05,lohanidamodar/flutter_ui_challenges,4771,dart,38,94,132
vandadnp/flutter-tips-and-tricks,0.03706823925863521,0.00012310892103496035,2.5899213287092317e-05,2.5899213287092287e-05,vandadnp/flutter-tips-and-tricks,6829,dart,5,127,132
QianMo/X-PostProcessing-Library,0.03566413928671722,0.0001229691895611845,2.961935328952778e-05,2.9619353289527796e-05,QianMo/X-PostProcessing-Library,3522,c#,96,31,127
QianMo/Unity-Design-Pattern,0.03566413928671722,0.00012280717522780913,2.8857667479352136e-05,2.8857667479352123e-05,QianMo/Unity-Design-Pattern,4634,c#,97,30,127
ccfos/nightingale,0.04296545914069082,0.00012272320253427536,6.664989895607185e-05,6.664989895607187e-05,ccfos/nightingale,12987,go,107,46,153
alicevision/Meshroom,0.04802021903959562,0.00012268163877628266,0.00012173846249053456,0.00012173846249053462,alicevision/Meshroom,12698,qml,130,41,171
arangodb/arangodb,0.043246279135074416,0.00012265718564173202,6.193475607254028e-05,6.193475607254026e-05,arangodb/arangodb,14154,c++,124,30,154
thedaviddias/Front-End-Design-Checklist,0.039595619208087615,0.00012256922348547413,4.7220069662057046e-05,4.7220069662057e-05,thedaviddias/Front-End-Design-Checklist,5242,unknown,23,118,141
dilmerv/UnityARFoundationEssentials,0.033136759337264815,0.0001224777477973384,2.317378993814977e-05,2.317378993814976e-05,dilmerv/UnityARFoundationEssentials,823,c#,66,52,118
stefan-kolb/paas-profiles,0.041280539174389216,0.00012245699524538156,5.8899014835669036e-05,5.889901483566899e-05,stefan-kolb/paas-profiles,140,html,15,132,147
observablehq/plot,0.04268463914630722,0.00012240714358062438,7.687001320975225e-05,7.687001320975221e-05,observablehq/plot,5252,html,41,111,152
shuzheng/zheng,0.04099971918000562,0.00012201250782752052,4.459515732955387e-05,4.459515732955385e-05,shuzheng/zheng,16685,java,24,122,146
Open-Trader/opentrader,0.03566413928671722,0.00012198368006437871,4.429680083411682e-05,4.429680083411677e-05,Open-Trader/opentrader,2414,typescript,112,15,127
ctubio/Krypto-trading-bot,0.034260039314799214,0.00012194962195285987,3.5237307788085534e-05,3.523730778808549e-05,ctubio/Krypto-trading-bot,3679,c++,68,54,122
firebase/functions-samples,0.041561359168772814,0.00012190320697024162,5.717066016088147e-05,5.7170660160881455e-05,firebase/functions-samples,12224,javascript,79,69,148
Introduction-to-Autonomous-Robots/Introduction-to-Autonomous-Robots,0.035944959281100815,0.0001218522582574333,4.808927290286574e-05,4.808927290286573e-05,Introduction-to-Autonomous-Robots/Introduction-to-Autonomous-Robots,1821,tex,112,16,128
microsoft/ai-agents-for-beginners,0.04521201909575962,0.00012176538025473427,9.385438644584147e-05,9.385438644584145e-05,microsoft/ai-agents-for-beginners,60055,jupyter notebook,45,116,161
rudderlabs/rudder-server,0.04465037910699242,0.00012170792721753475,9.309187509049557e-05,9.309187509049557e-05,rudderlabs/rudder-server,4400,go,24,135,159
TheGP/untidetect-tools,0.040718899185622014,0.00012166670202333799,6.527942274376704e-05,6.5279422743767e-05,TheGP/untidetect-tools,1669,unknown,121,24,145
SanderMertens/flecs,0.03566413928671722,0.00012159900385937879,2.9649541144433585e-05,2.9649541144433575e-05,SanderMertens/flecs,8238,c,92,35,127
eseedo/AR-VRCourse,0.03285593934288121,0.0001215587977320233,2.2820254135340855e-05,2.282025413534084e-05,eseedo/AR-VRCourse,416,rich text format,65,52,117
karpathy/cryptos,0.033979219320415616,0.00012131119684636807,3.480529486743751e-05,3.480529486743747e-05,karpathy/cryptos,1884,jupyter notebook,42,79,121
kamailio/kamailio,0.03622577927548441,0.0001212538040923093,3.0813513085336924e-05,3.081351308533693e-05,kamailio/kamailio,2805,c,48,81,129
datarhei/restreamer,0.040718899185622014,0.00012117003900961282,5.158381995699755e-05,5.15838199569975e-05,datarhei/restreamer,5001,html,94,51,145
o3de/o3de,0.03566413928671722,0.00012106589010431375,2.9294556727587744e-05,2.9294556727587744e-05,o3de/o3de,9069,c++,24,103,127
RunMaestro/Maestro,0.04493119910137602,0.00012096908266108841,9.154495260929627e-05,9.154495260929624e-05,RunMaestro/Maestro,2804,typescript,123,37,160
MystenLabs/sui,0.033979219320415616,0.0001209624068325522,2.4513165473837954e-05,2.4513165473837944e-05,MystenLabs/sui,7672,rust,98,23,121
aptos-labs/aptos-core,0.033979219320415616,0.0001209624068325522,2.4513165473837954e-05,2.451316547383794e-05,aptos-labs/aptos-core,6444,rust,81,40,121
ValveSoftware/GameNetworkingSockets,0.035944959281100815,0.00012078021591806792,3.3405400490493026e-05,3.340540049049299e-05,ValveSoftware/GameNetworkingSockets,9470,c++,87,41,128
bats-core/bats-core,0.04015725919685482,0.0001207550154171775,4.54358331489949e-05,4.543583314899486e-05,bats-core/bats-core,6020,shell,112,31,143
mdn/translated-content,0.03734905925301882,0.00012050518458576676,3.766186027942063e-05,3.7661860279420635e-05,mdn/translated-content,1980,markdown,45,88,133
hyperledger/fabric,0.033979219320415616,0.0001203497455901411,2.5010897844546983e-05,2.5010897844546943e-05,hyperledger/fabric,16633,go,48,73,121
sanyuered/WeChat-MiniProgram-AR-AI,0.033136759337264815,0.00011998106670784722,2.8283633520049663e-05,2.828363352004965e-05,sanyuered/WeChat-MiniProgram-AR-AI,193,javascript,16,102,118
freqtrade/freqtrade-strategies,0.03341757933164841,0.00011996231513306975,3.485432040683972e-05,3.485432040683968e-05,freqtrade/freqtrade-strategies,5081,python,54,65,119
